,Unnamed: 0,HOUSEID,HOMEOWN,HHFAMINC,WALK,BIKE,TAXI,BUS,TRAIN,PRICE,PLACE,WALK2SAVE,BIKE2SAVE,PTRANS,HHRELATD,CNTTDHH,NUMADLT,YOUNGCHILD,WRKCOUNT,LIF_CYC,RAIL,URBAN,URBANSIZE,CDIVMSAR,WEBUSE17,DRVRCNTPROP,WRKCOUNT_ratio,NUMADLT_ratio,YOUNGCHILD_ratio,HHSIZE_cleaned,VEHOWN,AVG_AGE,HIGH_EDUC,FT_ratio,AVG_WORK_DIST,AVG_TIME
7957,60235,30489281,HOME_OWN,5.0,2.0,Rarely,-9,-9,3,2.0,3.0,3.0,3.0,4.0,1,9,1.0,0.0,1.0,2,1,1,2,21,Daily,1.0,1,1,0,2,1,40 - 50,4,1,Not Sure,non-work
7958,60238,30489310,HOME_OWN,7.0,3.0,Rarely,4,4,4,4.0,3.0,3.0,3.0,3.0,1,3,1.0,0.0,1.0,2,1,1,5,21,Daily,1.0,1,1,0,2,1,50 - 60,4,0.5,>15 miles,>30
7959,60243,30489379,HOME_OWN,3.0,4.0,Never,5,5,5,1.0,2.0,3.0,3.0,3.0,1,0,1.0,0.0,0.0,10,2,4,6,23,Daily,1.0,0,1,0,2,1,>60,3,non-work,Not Sure,non-work
7960,60251,30489446,HOME_OWN,4.0,,,-9,-9,-9,1.0,1.0,1.0,1.0,,2,5,1.0,0.0,0.0,9,2,4,6,24,Daily,1.0,0,1,0,1,1,>60,4,non-work,Not Sure,non-work
7961,60259,30489557,HOME_OWN,8.0,5.0,Never,5,5,5,4.0,4.0,3.0,3.0,3.0,1,12,1.0,0.0,1.0,8,2,1,1,23,Daily,1.0,1,1,0,>2,1,30 - 40,4,>0.5,<=5 miles,<=10
7962,60261,30489567,HOME_OWN,9.0,1.0,Rarely,4,4,4,5.0,4.0,4.0,4.0,4.0,1,8,1.0,0.0,1.0,2,2,1,1,23,Daily,1.0,1,1,0,2,1,30 - 40,5,1,<=5 miles,10 - 20
7963,60275,30489707,HOME_OWN,6.0,4.0,Never,-9,5,5,4.0,3.0,5.0,5.0,5.0,1,3,1.0,0.0,1.0,2,2,4,6,23,Daily,1.0,1,1,0,2,1,40 - 50,3,1,>15 miles,20 - 30
7964,60279,30489743,HOME_OWN,9.0,4.0,Never,5,5,5,2.0,3.0,4.0,4.0,4.0,1,6,1.0,0.0,1.0,2,2,4,6,23,Daily,0.5,1,1,0,2,1,40 - 50,3,0.5,Not Sure,non-work
7965,60288,30489822,HOME_OWN,7.0,2.0,Rarely,4,5,5,4.0,3.0,3.0,4.0,4.0,1,5,1.0,0.0,1.0,7,2,4,6,23,Daily,1.0,1,1,0,2,1,30 - 40,3,0.5,<=5 miles,20 - 30
7966,60291,30489831,HOME_OWN,4.0,1.0,Never,4,4,5,1.0,1.0,,3.0,3.0,1,6,1.0,0.0,0.0,10,2,4,6,23,Rarely,1.0,0,1,0,2,1,>60,2,non-work,Not Sure,non-work
7967,60306,30489954,HOME_OWN,10.0,5.0,Never,5,5,5,4.0,4.0,4.0,4.0,4.0,1,8,1.0,0.0,0.0,10,2,4,6,23,Daily,1.0,0,1,0,2,1,>60,5,non-work,Not Sure,non-work
7968,60313,30490016,HOME_OWN,8.0,,,-9,-9,-9,4.0,3.0,5.0,5.0,5.0,1,11,1.0,0.0,1.0,2,2,1,3,22,Daily,1.0,1,1,0,2,1,30 - 40,5,1,5-10 miles,10 - 20
7969,60318,30490042,HOME_OWN,4.0,5.0,Never,5,5,5,2.0,2.0,4.0,5.0,5.0,1,4,1.0,0.0,0.0,10,2,4,6,23,Never,0.5,0,1,0,2,1,>60,2,non-work,Not Sure,non-work
7970,60343,30490272,HOME_OWN,4.0,3.0,Rarely,5,5,5,1.0,2.0,3.0,2.0,3.0,2,8,1.0,0.0,1.0,1,2,4,6,24,Daily,1.0,1,1,0,1,1,>60,4,0,5-10 miles,10 - 20
7971,60345,30490300,HOME_OWN,4.0,2.0,Never,5,5,4,4.0,3.0,4.0,4.0,4.0,1,6,1.0,0.0,0.0,10,2,1,1,23,Daily,1.0,0,1,0,2,1,>60,5,non-work,Not Sure,non-work
7972,60349,30490314,HOME_OWN,7.0,2.0,Never,4,5,4,4.0,3.0,4.0,5.0,4.0,1,9,1.0,0.0,0.0,10,2,1,3,23,Daily,1.0,0,1,0,2,1,>60,5,non-work,Not Sure,non-work
7973,60350,30490322,HOME_OWN,6.0,1.0,Rarely,5,5,5,1.0,1.0,2.0,2.0,3.0,1,21,0.5,0.0,0.5,6,2,4,6,24,Daily,0.5,>0.5,>0.5,0,>2,1,<=30,5,0.5,10 - 15 miles,10 - 20
7974,60352,30490350,HOME_RENT,4.0,3.0,Never,5,5,5,1.0,2.0,3.0,5.0,5.0,2,4,1.0,0.0,1.0,1,2,4,6,24,Daily,1.0,1,1,0,1,1,50 - 60,3,1,>15 miles,20 - 30
7975,60363,30490417,HOME_OWN,6.0,,,-9,-9,-9,2.0,1.0,5.0,5.0,5.0,2,2,1.0,0.0,1.0,1,2,1,3,23,Daily,1.0,1,1,0,1,1,40 - 50,5,1,<=5 miles,10 - 20
7976,60366,30490449,HOME_OWN,3.0,4.0,Never,5,5,5,1.0,2.0,4.0,5.0,5.0,2,0,1.0,0.0,1.0,1,2,4,6,23,Daily,1.0,1,1,0,1,1,50 - 60,2,1,5-10 miles,<=10
7977,60369,30490458,HOME_OWN,6.0,4.0,Rarely,5,5,5,2.0,3.0,4.0,4.0,5.0,1,6,1.0,0.0,0.0,10,2,1,1,23,Daily,1.0,0,1,0,2,1,>60,5,non-work,Not Sure,non-work
7978,60371,30490470,HOME_OWN,6.0,1.0,,-9,-9,-9,1.0,1.0,1.0,3.0,1.0,1,6,1.0,0.0,1.0,2,1,1,5,21,Daily,1.0,1,1,0,2,1,>60,3,0,5-10 miles,10 - 20
7979,60391,30490657,HOME_OWN,5.0,,,-9,-9,-9,3.0,,,,,1,6,1.0,0.0,0.5,10,2,4,6,23,Daily,1.0,>0.5,1,0,2,1,>60,3,0.5,5-10 miles,10 - 20
7980,60393,30490675,HOME_OWN,6.0,4.0,Never,5,5,5,2.0,4.0,4.0,4.0,4.0,1,2,1.0,0.0,0.5,2,2,4,6,22,Daily,1.0,>0.5,1,0,2,1,50 - 60,3,0.5,5-10 miles,<=10
7981,60397,30490713,HOME_OWN,6.0,,,-9,-9,-9,1.0,,,,,1,10,1.0,0.0,0.0,10,1,1,5,21,Daily,1.0,0,1,0,2,1,>60,2,non-work,Not Sure,non-work
7982,60403,30490740,HOME_OWN,6.0,3.0,Never,5,5,5,2.0,2.0,3.0,3.0,4.0,1,16,1.0,0.0,0.6666666666666666,2,2,1,3,23,Daily,1.0,>0.5,1,0,>2,1,40 - 50,5,<0.5,Not Sure,non-work
7983,60404,30490742,HOME_OWN,11.0,2.0,Rarely,5,5,5,2.0,2.0,4.0,5.0,3.0,1,12,1.0,0.0,1.0,2,2,4,6,24,Daily,1.0,1,1,0,2,1,50 - 60,5,1,5-10 miles,<=10
7984,60412,30490807,HOME_RENT,2.0,3.0,Never,5,4,5,1.0,3.0,3.0,5.0,5.0,1,2,0.5,0.5,0.5,3,2,1,1,23,Daily,0.5,>0.5,>0.5,>0.5,2,1,<=30,3,0.5,5-10 miles,10 - 20
7985,60415,30490861,HOME_OWN,5.0,2.0,Rarely,5,4,4,2.0,3.0,3.0,3.0,3.0,2,9,1.0,0.0,0.5,2,1,1,5,21,Daily,1.0,>0.5,1,0,2,1,50 - 60,4,0,>15 miles,20 - 30
7986,60418,30490892,HOME_OWN,4.0,5.0,Never,5,5,5,5.0,3.0,5.0,5.0,5.0,1,5,1.0,0.0,1.0,2,2,4,6,23,Daily,1.0,1,1,0,2,1,40 - 50,3,1,10 - 15 miles,>30
7987,60420,30490898,HOME_OWN,6.0,,,-9,-9,-9,2.0,3.0,5.0,5.0,3.0,1,12,0.6666666666666666,0.0,0.6666666666666666,6,1,4,6,21,Daily,0.6666666666666666,>0.5,>0.5,0,>2,1,40 - 50,4,>0.5,>15 miles,>30
7988,60421,30490904,HOME_OWN,5.0,3.0,Never,5,5,4,2.0,3.0,3.0,5.0,2.0,1,4,0.6666666666666666,0.3333333333333333,0.3333333333333333,4,2,4,6,24,Daily,0.6666666666666666,<0.5,>0.5,<0.5,>2,1,<=30,5,<0.5,>15 miles,20 - 30
7989,60428,30490938,HOME_OWN,9.0,3.0,Never,5,5,5,5.0,5.0,4.0,5.0,5.0,1,23,1.0,0.0,0.5,2,2,1,1,23,Daily,1.0,>0.5,1,0,2,1,>60,5,0.5,<=5 miles,<=10
7990,60433,30490952,HOME_RENT,3.0,1.0,,-9,-9,-9,3.0,2.0,1.0,,,2,9,1.0,0.0,1.0,1,2,2,6,24,Rarely,0.0,1,1,0,1,0,50 - 60,2,0,>15 miles,<=10
7991,60440,30491014,HOME_OWN,8.0,2.0,Rarely,5,5,5,2.0,3.0,4.0,4.0,4.0,1,15,0.4,0.2,0.4,4,2,4,6,23,Daily,0.4,<0.5,<0.5,<0.5,>2,1,<=30,5,<0.5,5-10 miles,10 - 20
7992,60443,30491027,HOME_OWN,7.0,4.0,Never,4,5,5,4.0,3.0,3.0,3.0,3.0,1,4,1.0,0.0,0.5,2,2,1,1,23,Daily,1.0,>0.5,1,0,2,1,40 - 50,4,0.5,10 - 15 miles,10 - 20
7993,60445,30491045,HOME_OWN,6.0,1.0,Rarely,4,1,1,1.0,1.0,1.0,1.0,1.0,1,10,1.0,0.0,1.0,2,1,1,5,21,Daily,1.0,1,1,0,2,1,<=30,5,1,>15 miles,>30
7994,60448,30491068,HOME_OWN,6.0,5.0,Never,5,5,5,4.0,5.0,5.0,5.0,5.0,1,15,1.0,0.0,0.3333333333333333,10,2,4,6,23,Daily,0.6666666666666666,<0.5,1,0,>2,1,50 - 60,3,<0.5,10 - 15 miles,20 - 30
7995,60462,30491205,HOME_RENT,5.0,1.0,Rarely,4,1,5,5.0,4.0,3.0,3.0,3.0,1,7,0.3333333333333333,0.0,0.3333333333333333,5,2,1,1,23,Daily,0.3333333333333333,<0.5,<0.5,0,>2,1,<=30,5,<0.5,<=5 miles,20 - 30
7996,60463,30491210,HOME_OWN,8.0,2.0,Rarely,4,5,4,3.0,4.0,4.0,4.0,4.0,1,8,1.0,0.0,1.0,2,2,4,6,22,Daily,1.0,1,1,0,2,1,50 - 60,4,1,>15 miles,20 - 30
7997,60465,30491224,HOME_OWN,7.0,3.0,Never,4,5,5,1.0,1.0,5.0,5.0,5.0,2,6,1.0,0.0,0.0,9,2,4,6,23,Daily,1.0,0,1,0,1,1,>60,5,non-work,Not Sure,non-work
7998,60467,30491238,HOME_OWN,6.0,5.0,Never,5,5,5,5.0,5.0,5.0,5.0,5.0,1,0,1.0,0.0,0.0,10,1,1,5,21,Rarely,1.0,0,1,0,2,1,>60,4,non-work,Not Sure,non-work
7999,60472,30491276,HOME_OWN,10.0,1.0,Never,4,5,2,4.0,4.0,3.0,5.0,2.0,1,8,0.5,0.0,0.5,6,1,1,5,21,Daily,0.5,>0.5,>0.5,0,>2,1,<=30,4,0.5,>15 miles,>30
8000,60480,30491349,HOME_OWN,6.0,1.0,Rarely,5,5,4,4.0,4.0,2.0,2.0,4.0,1,14,1.0,0.0,0.0,10,1,1,5,21,Daily,1.0,0,1,0,2,1,>60,3,non-work,Not Sure,non-work
8001,60483,30491357,HOME_OWN,5.0,4.0,Never,5,5,5,2.0,2.0,5.0,5.0,5.0,2,4,1.0,0.0,1.0,1,1,4,6,21,Daily,1.0,1,1,0,1,1,>60,4,1,>15 miles,>30
8002,60484,30491358,HOME_OWN,7.0,4.0,Never,5,5,5,2.0,4.0,5.0,5.0,5.0,1,0,1.0,0.0,0.0,10,2,4,6,23,Rarely,1.0,0,1,0,2,1,>60,5,non-work,Not Sure,non-work
8003,60535,30491777,HOME_OWN,8.0,4.0,Never,5,5,4,4.0,4.0,4.0,4.0,5.0,1,13,1.0,0.0,0.0,10,1,1,5,21,Daily,1.0,0,1,0,2,1,>60,4,non-work,Not Sure,non-work
8004,60537,30491785,HOME_OWN,8.0,1.0,Never,4,4,4,4.0,2.0,4.0,5.0,5.0,1,16,1.0,0.0,1.0,2,2,4,6,24,Daily,1.0,1,1,0,>2,1,40 - 50,5,>0.5,5-10 miles,10 - 20
8005,60544,30491809,HOME_OWN,2.0,5.0,Never,5,5,5,4.0,3.0,3.0,4.0,4.0,2,5,1.0,0.0,0.0,1,2,2,6,24,Never,1.0,0,1,0,1,1,>60,2,non-work,Not Sure,non-work
8006,60546,30491820,HOME_OWN,2.0,4.0,Never,4,4,4,1.0,1.0,1.0,1.0,1.0,1,0,1.0,0.0,0.5,2,1,1,5,21,Daily,1.0,>0.5,1,0,2,1,40 - 50,3,0,Not Sure,non-work
8007,60576,30492026,HOME_OWN,6.0,2.0,Rarely,5,5,5,3.0,3.0,3.0,3.0,4.0,1,5,1.0,0.0,0.0,10,2,4,6,24,Rarely,1.0,0,1,0,2,1,>60,3,non-work,Not Sure,non-work
8008,60589,30492134,HOME_OWN,5.0,,,-9,-9,-9,3.0,4.0,5.0,5.0,5.0,1,4,1.0,0.0,0.0,10,2,1,1,23,Never,1.0,0,1,0,2,1,>60,3,non-work,Not Sure,non-work
8009,60603,30492268,HOME_OWN,3.0,2.0,Never,5,5,5,4.0,2.0,4.0,4.0,4.0,1,0,1.0,0.0,0.6666666666666666,2,2,2,6,23,Daily,1.0,>0.5,1,0,>2,1,30 - 40,4,<0.5,10 - 15 miles,<=10
8010,60621,30492431,HOME_OWN,8.0,1.0,Rarely,4,4,-9,4.0,3.0,4.0,4.0,4.0,1,13,0.5,0.0,0.5,5,2,1,1,23,Daily,0.5,>0.5,>0.5,0,2,1,<=30,5,0.5,<=5 miles,<=10
8011,60633,30492486,HOME_OWN,7.0,5.0,Never,5,5,5,3.0,3.0,5.0,5.0,5.0,2,2,1.0,0.0,1.0,1,2,4,6,24,Daily,1.0,1,1,0,1,1,50 - 60,3,1,5-10 miles,10 - 20
8012,60636,30492547,HOME_OWN,7.0,1.0,Never,4,5,1,3.0,3.0,3.0,3.0,2.0,2,4,1.0,0.0,1.0,1,1,1,5,21,Daily,1.0,1,1,0,1,1,<=30,5,1,>15 miles,>30
8013,60637,30492551,HOME_OWN,6.0,1.0,Never,5,4,4,3.0,2.0,2.0,3.0,4.0,1,21,1.0,0.0,1.0,2,2,1,1,23,Daily,1.0,1,1,0,2,1,>60,4,0.5,Not Sure,non-work
8014,60646,30492640,HOME_OWN,3.0,4.0,Rarely,5,4,5,1.0,1.0,2.0,3.0,3.0,2,5,1.0,0.0,0.0,1,2,1,1,23,Daily,1.0,0,1,0,1,1,>60,3,non-work,Not Sure,non-work
8015,60650,30492673,HOME_OWN,2.0,,,-9,-9,-9,3.0,3.0,4.0,4.0,4.0,1,8,1.0,0.0,0.0,10,2,2,6,23,Rarely,0.5,0,1,0,2,1,>60,5,non-work,Not Sure,non-work
8016,60654,30492703,HOME_OWN,6.0,4.0,Never,5,5,5,2.0,1.0,5.0,3.0,3.0,1,4,1.0,0.0,0.5,2,2,1,1,23,Daily,0.5,>0.5,1,0,2,1,40 - 50,3,0.5,>15 miles,>30
8017,60661,30492769,HOME_OWN,3.0,1.0,Never,5,5,5,1.0,1.0,1.0,3.0,3.0,1,13,1.0,0.0,0.0,10,2,4,6,24,Never,0.0,0,1,0,2,0,40 - 50,2,non-work,Not Sure,non-work
8018,60667,30492858,HOME_OWN,6.0,5.0,Never,5,4,5,2.0,2.0,5.0,5.0,3.0,1,12,1.0,0.0,0.0,10,2,2,6,23,Daily,1.0,0,1,0,2,1,>60,4,non-work,Not Sure,non-work
8019,60669,30492886,HOME_OWN,8.0,3.0,Rarely,4,4,5,1.0,2.0,2.0,2.0,2.0,1,9,1.0,0.0,0.6666666666666666,10,1,1,5,21,Daily,0.6666666666666666,>0.5,1,0,>2,1,>60,3,<0.5,>15 miles,>30
8020,60676,30492921,HOME_RENT,6.0,2.0,Never,5,5,5,4.0,4.0,3.0,3.0,3.0,2,7,1.0,0.0,0.0,9,2,2,6,24,Daily,1.0,0,1,0,1,1,>60,5,non-work,Not Sure,non-work
8021,60677,30492924,HOME_OWN,6.0,2.0,Never,5,4,5,2.0,2.0,4.0,5.0,3.0,1,3,1.0,0.0,0.0,10,2,1,1,23,Daily,1.0,0,1,0,2,1,>60,5,non-work,Not Sure,non-work
8022,60680,30492931,HOME_OWN,10.0,4.0,Never,-9,5,5,2.0,3.0,4.0,5.0,5.0,1,15,0.5,0.0,0.25,6,1,1,5,21,Daily,0.5,<0.5,>0.5,0,>2,1,30 - 40,5,<0.5,5-10 miles,10 - 20
8023,60687,30492980,HOME_OWN,5.0,1.0,Never,4,1,1,3.0,2.0,1.0,3.0,3.0,1,6,1.0,0.0,1.0,8,1,1,5,21,Daily,0.3333333333333333,1,1,0,>2,1,40 - 50,4,>0.5,10 - 15 miles,>30
8024,60701,30493100,HOME_OWN,5.0,3.0,Never,5,5,5,2.0,3.0,2.0,5.0,5.0,1,15,0.6666666666666666,0.0,0.6666666666666666,6,2,2,6,24,Daily,0.6666666666666666,>0.5,>0.5,0,>2,1,30 - 40,5,0,5-10 miles,10 - 20
8025,60702,30493141,HOME_OWN,6.0,,,-9,-9,-9,3.0,3.0,5.0,5.0,5.0,1,6,1.0,0.0,0.0,10,2,4,6,23,Daily,1.0,0,1,0,2,1,>60,3,non-work,Not Sure,non-work
8026,60703,30493154,HOME_OWN,5.0,3.0,Rarely,5,5,4,2.0,3.0,4.0,4.0,4.0,2,5,1.0,0.0,0.0,9,2,1,3,23,Daily,1.0,0,1,0,1,1,>60,2,non-work,Not Sure,non-work
8027,60704,30493159,HOME_OWN,11.0,1.0,Rarely,4,2,5,3.0,3.0,3.0,3.0,2.0,1,4,1.0,0.0,1.0,2,2,4,6,23,Daily,1.0,1,1,0,2,1,50 - 60,5,1,10 - 15 miles,20 - 30
8028,60714,30493323,HOME_OWN,10.0,3.0,Never,4,5,4,4.0,3.0,4.0,4.0,4.0,1,30,0.8,0.0,0.4,6,1,2,6,21,Daily,0.8,<0.5,>0.5,0,>2,1,30 - 40,5,<0.5,>15 miles,>30
8029,60720,30493376,HOME_OWN,,5.0,Never,4,5,5,4.0,2.0,5.0,5.0,2.0,2,0,1.0,0.0,0.0,9,2,1,3,22,Rarely,1.0,0,1,0,1,1,>60,3,non-work,Not Sure,non-work
8030,60721,30493388,HOME_OWN,8.0,5.0,Never,5,5,5,1.0,2.0,5.0,5.0,5.0,1,3,0.5,0.5,0.25,4,2,4,6,23,Daily,0.5,<0.5,>0.5,>0.5,>2,1,30 - 40,5,<0.5,>15 miles,10 - 20
8031,60752,30493628,HOME_OWN,4.0,4.0,Never,4,5,4,3.0,3.0,4.0,4.0,4.0,1,5,1.0,0.0,0.5,10,1,1,5,21,Daily,0.5,>0.5,1,0,2,1,>60,4,0,5-10 miles,10 - 20
8032,60753,30493635,HOME_RENT,5.0,1.0,Never,3,1,2,3.0,2.0,2.0,3.0,2.0,2,6,1.0,0.0,1.0,1,2,1,3,22,Daily,0.0,1,1,0,1,0,50 - 60,3,1,<=5 miles,20 - 30
8033,60754,30493644,HOME_OWN,5.0,1.0,Rarely,3,2,2,4.0,3.0,2.0,2.0,2.0,2,2,1.0,0.0,1.0,1,1,1,5,21,Daily,1.0,1,1,0,1,1,40 - 50,5,1,<=5 miles,<=10
8034,60755,30493645,HOME_OWN,6.0,5.0,Never,5,5,5,2.0,3.0,4.0,4.0,4.0,2,5,1.0,0.0,0.0,9,2,4,6,23,Daily,1.0,0,1,0,1,1,>60,4,non-work,Not Sure,non-work
8035,60758,30493654,HOME_OWN,6.0,5.0,Never,5,5,5,2.0,3.0,5.0,5.0,5.0,1,6,1.0,0.0,0.3333333333333333,10,2,1,1,23,Daily,0.3333333333333333,<0.5,1,0,>2,1,50 - 60,4,0,<=5 miles,<=10
8036,60763,30493702,HOME_OWN,3.0,1.0,Rarely,5,5,5,2.0,3.0,1.0,1.0,5.0,2,6,1.0,0.0,1.0,1,2,4,6,23,Rarely,1.0,1,1,0,1,1,>60,4,0,Not Sure,non-work
8037,60773,30493803,HOME_OWN,7.0,2.0,Never,3,4,4,5.0,5.0,5.0,5.0,5.0,1,16,1.0,0.0,1.0,2,2,4,6,23,Daily,1.0,1,1,0,2,1,30 - 40,5,1,5-10 miles,10 - 20
8038,60778,30493837,HOME_RENT,7.0,1.0,Never,4,5,5,4.0,4.0,5.0,5.0,3.0,1,5,1.0,0.0,0.0,10,2,1,3,22,Daily,0.5,0,1,0,2,1,>60,5,non-work,Not Sure,non-work
8039,60781,30493847,HOME_OWN,5.0,4.0,,-9,3,-9,4.0,3.0,3.0,4.0,2.0,1,4,1.0,0.0,1.0,2,2,1,1,23,Daily,1.0,1,1,0,2,1,>60,5,0,<=5 miles,<=10
8040,60782,30493854,HOME_OWN,7.0,,,-9,-9,-9,4.0,2.0,4.0,4.0,4.0,1,11,0.5,0.25,0.5,4,2,4,6,24,Daily,0.5,>0.5,>0.5,<0.5,>2,1,<=30,5,0.5,>15 miles,20 - 30
8041,60790,30493934,HOME_OWN,7.0,1.0,Rarely,5,5,3,3.0,3.0,4.0,4.0,4.0,1,12,1.0,0.0,0.5,10,2,2,6,24,Daily,1.0,>0.5,1,0,2,1,50 - 60,5,0.5,<=5 miles,<=10
8042,60792,30493945,HOME_OWN,,1.0,Never,2,2,4,4.0,3.0,5.0,3.0,5.0,2,10,1.0,0.0,0.0,9,1,1,5,21,Daily,1.0,0,1,0,1,0,>60,5,non-work,Not Sure,non-work
8043,60794,30493961,HOME_RENT,5.0,5.0,Never,5,5,5,4.0,3.0,5.0,5.0,5.0,1,12,0.6666666666666666,0.3333333333333333,0.6666666666666666,4,2,1,1,23,Daily,0.6666666666666666,>0.5,>0.5,<0.5,>2,1,30 - 40,4,>0.5,5-10 miles,10 - 20
8044,60797,30493980,HOME_OWN,2.0,2.0,Never,5,5,5,2.0,2.0,5.0,5.0,5.0,1,0,1.0,0.0,0.5,10,2,4,6,24,Daily,1.0,>0.5,1,0,2,1,>60,3,0.5,5-10 miles,10 - 20
8045,60812,30494131,HOME_RENT,3.0,5.0,Never,-9,-9,-9,2.0,3.0,,,,2,0,1.0,0.0,0.0,9,2,4,6,24,,0.0,0,1,0,1,0,>60,2,non-work,Not Sure,non-work
8046,60815,30494138,HOME_OWN,7.0,1.0,Rarely,3,3,1,4.0,2.0,2.0,3.0,4.0,2,4,1.0,0.0,1.0,1,1,1,5,21,Daily,1.0,1,1,0,1,1,>60,5,1,Not Sure,non-work
8047,60819,30494175,HOME_RENT,8.0,,,-9,-9,-9,2.0,3.0,5.0,5.0,5.0,1,16,1.0,0.0,1.0,8,1,4,6,21,Daily,1.0,1,1,0,>2,1,40 - 50,5,>0.5,>15 miles,10 - 20
8048,60833,30494280,HOME_RENT,4.0,5.0,Never,5,5,5,3.0,3.0,3.0,3.0,3.0,2,6,1.0,0.0,1.0,1,2,1,2,23,Daily,1.0,1,1,0,1,1,50 - 60,3,1,<=5 miles,10 - 20
8049,60845,30494369,HOME_RENT,4.0,1.0,Rarely,4,3,3,1.0,1.0,2.0,2.0,2.0,1,6,1.0,0.0,0.5,2,1,1,1,21,Rarely,1.0,>0.5,1,0,2,1,40 - 50,4,0.5,>15 miles,>30
8050,60851,30494427,HOME_OWN,5.0,5.0,Never,5,5,5,3.0,2.0,4.0,4.0,4.0,1,2,1.0,0.0,0.5,10,2,4,6,22,Daily,1.0,>0.5,1,0,2,1,>60,3,0.5,5-10 miles,10 - 20
8051,60853,30494431,HOME_RENT,7.0,2.0,Never,5,4,4,2.0,3.0,2.0,4.0,4.0,2,2,1.0,0.0,1.0,1,1,1,5,21,Daily,1.0,1,1,0,1,1,50 - 60,5,1,10 - 15 miles,>30
8052,60872,30494596,HOME_OWN,4.0,1.0,Never,5,5,5,1.0,2.0,4.0,4.0,4.0,1,5,0.5,0.25,0.5,4,2,4,6,23,Daily,0.5,>0.5,>0.5,<0.5,>2,1,<=30,2,0.5,5-10 miles,10 - 20
8053,60873,30494598,HOME_OWN,6.0,2.0,,5,4,5,2.0,3.0,3.0,3.0,2.0,1,4,1.0,0.0,1.0,2,2,4,6,23,Daily,1.0,1,1,0,2,1,40 - 50,2,1,>15 miles,>30
8054,60874,30494631,HOME_RENT,,2.0,Never,4,2,3,3.0,2.0,1.0,3.0,1.0,2,3,1.0,0.0,0.0,9,1,1,5,21,Never,0.0,0,1,0,1,0,>60,3,non-work,Not Sure,non-work
8055,60878,30494663,HOME_RENT,7.0,,,-9,-9,-9,4.0,3.0,4.0,4.0,4.0,1,7,1.0,0.0,0.5,10,2,1,1,23,Daily,1.0,>0.5,1,0,2,1,>60,3,0,<=5 miles,10 - 20
8056,60889,30494742,HOME_OWN,10.0,2.0,Never,4,4,4,4.0,3.0,4.0,4.0,4.0,1,15,0.5,0.0,0.5,6,1,1,5,21,Daily,0.5,>0.5,>0.5,0,>2,1,<=30,5,0.5,10 - 15 miles,>30
8057,60892,30494782,HOME_OWN,9.0,4.0,Rarely,4,5,5,4.0,4.0,5.0,5.0,5.0,1,8,1.0,0.0,1.0,2,2,1,2,23,Daily,1.0,1,1,0,2,1,50 - 60,5,1,10 - 15 miles,10 - 20
8058,60898,30494817,HOME_OWN,8.0,1.0,Rarely,5,5,4,3.0,4.0,2.0,3.0,3.0,1,4,1.0,0.0,1.0,2,2,1,1,23,Daily,1.0,1,1,0,2,1,30 - 40,5,1,<=5 miles,<=10
8059,60902,30494855,HOME_OWN,6.0,,Never,5,5,5,1.0,3.0,4.0,4.0,4.0,1,23,0.5,0.0,0.5,6,2,1,3,23,Daily,0.75,>0.5,>0.5,0,>2,1,<=30,2,<0.5,<=5 miles,<=10
8060,60905,30494867,HOME_OWN,3.0,,Daily,-9,-9,-9,1.0,1.0,3.0,1.0,,2,3,1.0,0.0,1.0,1,2,4,6,22,Rarely,1.0,1,1,0,1,1,50 - 60,2,1,>15 miles,>30
8061,60910,30494887,HOME_OWN,9.0,5.0,Never,5,5,5,4.0,2.0,4.0,4.0,4.0,1,33,0.5,0.0,0.5,6,1,4,6,21,Daily,0.5,>0.5,>0.5,0,>2,1,30 - 40,5,<0.5,>15 miles,>30
8062,60920,30494968,,3.0,4.0,Never,5,5,5,2.0,2.0,3.0,5.0,5.0,1,5,0.5,0.0,0.0,5,2,1,2,23,Rarely,0.5,0,>0.5,0,2,1,30 - 40,4,non-work,Not Sure,non-work
8063,60923,30494989,HOME_OWN,7.0,2.0,Never,5,5,5,3.0,3.0,4.0,4.0,4.0,2,5,1.0,0.0,1.0,1,1,1,5,21,Daily,1.0,1,1,0,1,1,30 - 40,5,1,5-10 miles,10 - 20
8064,60931,30495077,HOME_OWN,7.0,4.0,Never,5,4,4,3.0,2.0,4.0,4.0,4.0,1,0,1.0,0.0,0.5,10,1,1,2,21,Daily,1.0,>0.5,1,0,2,1,>60,2,non-work,Not Sure,non-work
8065,60932,30495078,HOME_RENT,2.0,1.0,Never,2,1,5,1.0,1.0,1.0,3.0,2.0,1,9,1.0,0.0,1.0,2,2,1,1,23,Daily,0.5,1,1,0,2,1,40 - 50,2,0.5,<=5 miles,<=10
8066,60935,30495102,HOME_OWN,10.0,5.0,Never,5,5,5,4.0,3.0,5.0,5.0,5.0,1,10,1.0,0.0,1.0,8,2,1,1,23,Daily,1.0,1,1,0,>2,1,40 - 50,3,1,5-10 miles,10 - 20
8067,60956,30495313,HOME_OWN,10.0,2.0,Rarely,5,2,4,5.0,4.0,3.0,2.0,2.0,1,9,1.0,0.0,0.5,2,2,4,6,23,Daily,1.0,>0.5,1,0,2,1,30 - 40,5,0.5,5-10 miles,<=10
